Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: LI_swiched_153_3V1_470K_end_135_1V1_520K
Startzeit: 08.04.2025 13:53:03
Stoppzeit: 08.04.2025 14:08:03
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: LI_swiched_153_3V1_470K_end_135_1V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
15,200000000000	0,223289676850	4,939581123088	0,410228526033	1,095551798532
15,300000000000	0,225580791943	4,940555757871	0,416617377435	1,095235576947
15,400000000000	0,227922205573	4,941506559513	0,423037669518	1,094894618083
15,500000000000	0,230267090766	4,942534385665	0,429401119128	1,094577116565
15,600000000000	0,232591763124	4,943407189462	0,435814241225	1,094154040765
15,700000000000	0,234961997790	4,944353309951	0,442137644938	1,093851878666
15,800000000000	0,237278873143	4,945332088316	0,448522128590	1,093407947890
15,900000000000	0,239627229943	4,946238472735	0,454734971741	1,093046451682
16,000000000000	0,242010140024	4,947288231758	0,461113151670	1,092694883480
16,100000000000	0,244444247356	4,948165318324	0,467436176228	1,092325535713
16,200000000000	0,246867895283	4,949122252768	0,473868340300	1,091957311498
16,300000000000	0,249352886470	4,950020890307	0,480207342655	1,091613434582
16,400000000000	0,251695136662	4,950857888453	0,486520392195	1,091204675229
16,500000000000	0,254148264900	4,951826870078	0,492863730971	1,090889738450
16,600000000000	0,256565436342	4,952723553467	0,499356310551	1,090451154201
16,700000000000	0,258910045935	4,953615440512	0,505540644391	1,090208729824
16,800000000000	0,261320422580	4,954423241064	0,511947773750	1,089780505742
16,900000000000	0,263626987594	4,955305657737	0,518280288552	1,089482046534
17,000000000000	0,266055126596	4,956163148841	0,524627161091	1,089036413403
17,100000000000	0,268473628334	4,956950816937	0,530942205455	1,088734063456
17,200000000000	0,270786747157	4,957712838536	0,537161045449	1,088395265724
17,300000000000	0,273151706281	4,958527127466	0,543496804820	1,088009215228
17,400000000000	0,275493956622	4,959312218789	0,549800123141	1,087658850073
17,500000000000	0,277843144885	4,959991922477	0,556213934258	1,087292296429
17,600000000000	0,280254022268	4,960706199922	0,562403581543	1,086990757594
17,700000000000	0,282588834129	4,961417690991	0,568684125849	1,086617486974
17,800000000000	0,284927840415	4,962027596657	0,574886877004	1,086299563038
17,900000000000	0,287234405573	4,962692653369	0,581154510606	1,085978394981
18,000000000000	0,289637587533	4,963316403012	0,587489146575	1,085615631501
18,100000000000	0,292037693456	4,963924163419	0,593707669944	1,085267113087
18,200000000000	0,294407142044	4,964509393670	0,599931459153	1,084855928843
18,300000000000	0,296733171946	4,965067392481	0,606163407919	1,084550981396
